"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","churn","bugdensity"
2.19722457733622,0.693147180559945,0,1.94591014905531,2.70805020110221,3.29583686600433,1.09861228866811,0,2.07944154167984,0.693147180559945,0.693147180559945,1.09861228866811,0,0.331357136057007,0,0,1.50407739677627,0.693147180559945,0.559615787935423,0,39,0
1.09861228866811,1.6094379124341,0,1.6094379124341,1.79175946922805,0.693147180559945,0.693147180559945,0,1.09861228866811,1.09861228866811,0,0,0.680877087918748,0.510825623965991,0.693147180559945,0.693147180559945,2.89037175789616,0.693147180559945,0.405465108108164,0,36,0
4.04305126783455,0.693147180559945,0,3.91202300542815,4.49980967033027,7.1785454837637,3.71357206670431,0,4.04305126783455,0.671143786141349,0.693147180559945,3.2188758248682,0,0.128832871842968,0,0,2.28456658744773,1.79175946922805,0.78681965642258,0,583,0
1.6094379124341,1.79175946922805,0.693147180559945,0,2.19722457733622,1.94591014905531,0,0,1.6094379124341,1.09861228866811,0,0,0.693147180559945,0.510825623965991,0,0,1.6094379124341,0,0,0,20,0
1.38629436111989,1.09861228866811,0,1.38629436111989,2.19722457733622,1.38629436111989,1.38629436111989,0,1.38629436111989,0.916290731874155,0,0,0.661398482245365,0.606135803388497,0,0,3.13549421592915,1.38629436111989,0.693147180559945,0,73,0
2.83321334405622,0.693147180559945,1.09861228866811,3.66356164612965,4.52178857704904,4.07753744390572,3.17805383034795,0,2.63905732961526,0.575364145028562,0.63598876677882,2.07944154167984,0,0.246860077931526,0,0,3.78985537145394,2.77258872223978,1.07755887947028,1,717,0.00139275766016713
1.38629436111989,0.693147180559945,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,3,0
2.39789527279837,1.38629436111989,0,1.38629436111989,3.2188758248682,1.38629436111989,0.693147180559945,0,2.39789527279837,0.393042587784607,0.693147180559945,0,0.356674944238732,0.191538211807135,0.693147180559945,0.693147180559945,2.40694510831829,1.38629436111989,0.693147180559945,0,114,0
1.38629436111989,1.09861228866811,0,1.09861228866811,2.07944154167984,1.38629436111989,1.09861228866811,0,1.38629436111989,0.916290731874155,0,0,0.661398482245365,0.606135803388497,0,0,2.26868354135285,1.38629436111989,0.693147180559945,0,30,0
1.38629436111989,1.09861228866811,0,1.79175946922805,2.19722457733622,1.38629436111989,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,0.681170989416844,0.693147180559945,0,0,2.15948424939183,0.693147180559945,0.287657072139276,0,27,0
2.484906649788,1.09861228866811,0,0.693147180559945,3.25809653802148,3.58351893845611,0,0,2.484906649788,0.500775287912489,0.693147180559945,0,0.344840486375063,0.276253376490227,0,0,3.23331650887963,1.09861228866811,0.780150224181519,0,283,0
1.6094379124341,1.09861228866811,0,2.56494935746154,3.13549421592915,1.09861228866811,0.693147180559945,0,1.6094379124341,0.459532329167914,0.693147180559945,1.38629436111989,0.405465108108164,0.405465108108164,0.693147180559945,0.693147180559945,6.04973345523196,0.693147180559945,0.405465108108164,1,1700,0.000587889476778366
1.94591014905531,1.79175946922805,0,0.693147180559945,2.07944154167984,2.77258872223978,0.693147180559945,0,1.94591014905531,1.09861228866811,0,0,0.623188592025499,0.377294230912897,0.693147180559945,0.693147180559945,0.847297860244346,0.693147180559945,0.606117621586842,0,14,0
0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1,0
1.94591014905531,1.38629436111989,0,2.19722457733622,3.52636052461616,1.38629436111989,0.693147180559945,0,0.693147180559945,0.336472236621213,0.693147180559945,0,0.602996083622252,0.336472236621213,0.693147180559945,1.94591014905531,3.37872452569646,0.693147180559945,0.606117621586842,0,177,0
1.38629436111989,1.09861228866811,0,1.94591014905531,2.30258509299405,0.693147180559945,1.09861228866811,0,1.38629436111989,0,0.693147180559945,0,0.510825623965991,0.441832752564753,0.693147180559945,0.693147180559945,2.42774823565393,0.693147180559945,0.287657072139276,0,35,0
2.70805020110221,0.693147180559945,0,1.38629436111989,2.77258872223978,4.52178857704904,1.38629436111989,0,2.70805020110221,1.09861228866811,0,0,0,0.251314428503128,0,0,0.194156014205663,0.693147180559945,0.656794351094147,0,17,0
1.09861228866811,0.693147180559945,0.693147180559945,0,1.38629436111989,0.693147180559945,0,0,1.09861228866811,1.09861228866811,0,0,0,0.693147180559945,0,0,0.916290731874155,0.693147180559945,0.405465108108164,0,5,0
3.13549421592915,1.09861228866811,0,3.04452243772342,4.98360662170834,4.85203026391962,0,0,2.77258872223978,0.624518674291068,0.6190392083293,0.693147180559945,0.435318070963728,0.26706278526467,1.09861228866811,1.09861228866811,4.00898471325444,2.39789527279837,1.19942246722712,0,1226,0
3.95124371858143,0.693147180559945,0,3.71357206670431,5.33753807970132,6.90775527898214,1.6094379124341,0,3.66356164612965,0.64564784945692,0.693147180559945,2.30258509299405,0,0.0880108773227134,0,0,3.91515534951219,3.73766961828337,1.63652764962419,1,2594,0.000385356454720617
0.693147180559945,0.693147180559945,0,0,1.09861228866811,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,10,0
1.09861228866811,1.6094379124341,0,1.6094379124341,1.94591014905531,0.693147180559945,0.693147180559945,0,1.09861228866811,1.09861228866811,0,0,0.680877087918748,0.510825623965991,0.693147180559945,0.693147180559945,2.80336038090653,0.693147180559945,0.405465108108164,0,33,0
3.52636052461616,1.09861228866811,0,2.30258509299405,4.54329478227,5.93753620508243,0,0,3.29583686600433,0.642307503798677,0.693147180559945,1.09861228866811,0.330854244500088,0.171850256926659,0,0,3.37665627265287,1.94591014905531,0.910192173412286,0,995,0
1.94591014905531,0.693147180559945,0,1.6094379124341,2.56494935746154,1.38629436111989,1.38629436111989,0,1.94591014905531,0.182321556793955,0.693147180559945,0,0,0.459532329167914,0,0,1.87180217690159,0.693147180559945,0.606117621586842,0,40,0
2.19722457733622,0.693147180559945,0,1.09861228866811,3.46573590279973,2.56494935746154,0.693147180559945,0,2.19722457733622,0.376477571136873,0.693147180559945,0,0,0.281412459438185,0,0,3.4578927253387,1.79175946922805,0.916290731874155,0,259,0
3.63758615972639,1.38629436111989,0,2.19722457733622,4.58496747867057,6.23244801655052,1.09861228866811,0,3.09104245335832,0.639443001798429,0.693147180559945,1.38629436111989,0.482157728654808,0.216774102977612,1.09861228866811,1.38629436111989,3.26017338181072,2.484906649788,1.32356753121159,0,981,0
2.19722457733622,0.693147180559945,0.693147180559945,2.484906649788,3.09104245335832,2.39789527279837,1.79175946922805,0,1.6094379124341,0.550830958638513,0.53899650056602,1.09861228866811,0,0.356674944238732,0,0,2.53567897516142,1.09861228866811,0.559615787935423,1,108,0.00917431192660551
1.6094379124341,0.693147180559945,0,0,1.79175946922805,0,0,0,1.6094379124341,0.510825623965991,0.693147180559945,0.693147180559945,0,0.405465108108164,0,0,1.83258146374831,0.693147180559945,0.559615787935423,0,28,0
