"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","churn","bugdensity"
2.83321334405622,1.38629436111989,0,1.94591014905531,3.97029191355212,4.72738781871234,0.693147180559945,1.79175946922805,2.484906649788,0.575364145028562,0.693147180559945,0,0.553885113226438,0.295980874935898,1.09861228866811,2.19722457733622,3.45394794704768,0.693147180559945,0.594707107746693,0,509,0
2.56494935746154,1.09861228866811,2.70805020110221,3.17805383034795,3.17805383034795,0,2.89037175789616,2.19722457733622,2.56494935746154,0.310154928570506,0.693147180559945,1.09861228866811,0.549107810294754,0.19782574332992,0.693147180559945,2.07944154167984,2.50552593699074,1.79175946922805,0.949067651388092,0,149,0
3.98898404656427,0.693147180559945,0,3.55534806148941,5.01727983681492,7.21744343169653,3.13549421592915,2.77258872223978,3.91202300542815,0.693948141704909,0.318453731118535,0,0,0.117783035656383,0,0,3.6625935918188,3.91202300542815,1.68569500215085,1,2089,0.000478468899521531
3.91202300542815,1.38629436111989,1.09861228866811,3.78418963391826,4.61512051684126,7.07072410726028,3.55534806148941,2.56494935746154,3.85014760171006,0.693147180559945,0,0.693147180559945,0.474268028133257,0.115310846312975,1.38629436111989,3.09104245335832,2.71752894486807,2.83321334405622,1.04980712438618,0,743,0
0.693147180559945,0.693147180559945,0,1.79175946922805,0.693147180559945,0,1.79175946922805,0.693147180559945,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,1,0
2.30258509299405,0.693147180559945,0,2.19722457733622,2.30258509299405,3.61091791264422,2.07944154167984,0.693147180559945,2.30258509299405,1.09861228866811,0,0,0,0.287682072201781,0,0,0,0.693147180559945,0.693147180559945,0,9,0
2.07944154167984,1.6094379124341,0,2.94443897916644,3.36729582998647,2.77258872223978,1.6094379124341,2.70805020110221,1.94591014905531,0.405465108108164,0.693147180559945,0,0.679602955247643,0.27329333478229,1.6094379124341,2.07944154167984,3.16003532478466,0.693147180559945,0.61901613121687,1,166,0.00598802395209581
2.19722457733622,1.38629436111989,0,1.6094379124341,3.13549421592915,3.36729582998647,0.693147180559945,1.38629436111989,2.07944154167984,1.09861228866811,0,0,0.620826518830319,0.318453731118535,1.09861228866811,1.6094379124341,3.09670819089399,0.693147180559945,0.559615787935423,0,177,0
2.19722457733622,0.693147180559945,0,0.693147180559945,2.19722457733622,3.36729582998647,0,0.693147180559945,2.19722457733622,1.09861228866811,0,0,0,0.247836163904581,0,0,0,0.693147180559945,0.693147180559945,0,8,0
1.79175946922805,1.09861228866811,0,1.38629436111989,2.83321334405622,1.6094379124341,0.693147180559945,1.09861228866811,1.79175946922805,0,0.693147180559945,0,0.616186139503817,0.336472236621213,0,0,3.23474917402449,1.79175946922805,0.955511445027436,0,129,0
1.79175946922805,0.693147180559945,0,0.693147180559945,1.94591014905531,0,0.693147180559945,0,1.79175946922805,0.22314355131421,0.693147180559945,0,0,0.427444014609548,0.693147180559945,0.693147180559945,1.82454929205105,1.09861228866811,0.587786664902119,0,32,0
3.52636052461616,0.693147180559945,2.39789527279837,4.7361984483945,3.98898404656427,6.26720054854136,4.64439089914137,3.09104245335832,3.49650756146648,0.692170140912119,0,2.83321334405622,0,0.21056476910735,0,0,2.15246667668768,1.09861228866811,0.693147180559945,0,300,0
2.07944154167984,0.693147180559945,0,2.07944154167984,2.94443897916644,0,1.38629436111989,1.94591014905531,1.79175946922805,0.405465108108164,0,0.693147180559945,0,0.377294230912897,0,0,3.08452777246784,1.6094379124341,0.887314959637582,1,155,0.00641025641025641
2.484906649788,1.09861228866811,0,1.09861228866811,3.04452243772342,0,0.693147180559945,0.693147180559945,2.30258509299405,0.182321556793955,0.693147180559945,0,0.464305608188241,0.323400155185439,0.693147180559945,1.09861228866811,4.04623598387027,0.693147180559945,0.597847000705621,0,632,0
1.09861228866811,0.693147180559945,0,0.693147180559945,1.38629436111989,0.693147180559945,0,0.693147180559945,1.09861228866811,1.09861228866811,0,0,0,0.559615787935423,0,0,1.25276296849537,0.693147180559945,0.405465108108164,0,7,0
1.09861228866811,1.6094379124341,0,1.79175946922805,2.07944154167984,0.693147180559945,0,1.79175946922805,1.09861228866811,1.09861228866811,0,0,0.682890680526777,0.559615787935423,0.693147180559945,1.94591014905531,2.01490302054226,0.693147180559945,0.405465108108164,0,15,0
2.77258872223978,1.38629436111989,0,4.02535169073515,4.57471097850338,3.17805383034795,0,4.02535169073515,2.30258509299405,0.586852522059855,0.693147180559945,2.19722457733622,0.594207232761042,0.194156014205663,1.09861228866811,1.38629436111989,4.45512218978316,2.70805020110221,1.41907611939423,0,1308,0
0.693147180559945,0.693147180559945,0,0,1.09861228866811,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,4,0
3.89182029811063,0.693147180559945,0,2.19722457733622,4.67282883446191,5.96357934361845,0.693147180559945,2.07944154167984,3.29583686600433,0.639589725947677,0.642885345614109,1.09861228866811,0,0.212448262472731,0,0,3.85633409963804,3.09104245335832,1.06326141136518,0,2321,0
1.38629436111989,1.79175946922805,0,1.38629436111989,1.6094379124341,1.38629436111989,0.693147180559945,1.09861228866811,1.38629436111989,1.09861228866811,0,0,0.688485167243854,0.510825623965991,0.693147180559945,1.09861228866811,0.980829253136726,0.693147180559945,0.510845623565993,0,8,0
2.30258509299405,0.693147180559945,0,1.38629436111989,3.2188758248682,0,1.09861228866811,1.09861228866811,0,0.63808740345239,0,0.693147180559945,0,0.488352768141205,0,0,3.6492141976059,1.38629436111989,0.893799694038623,0,353,0
2.07944154167984,1.38629436111989,0,2.77258872223978,3.61091791264422,0,0,2.77258872223978,1.94591014905531,0.595983432208338,0.367724779817625,1.09861228866811,0.65969924632914,0.251314428503128,1.09861228866811,2.19722457733622,3.50512830463914,1.38629436111989,0.762160051846899,0,242,0
2.83321334405622,1.09861228866811,0,1.6094379124341,3.2188758248682,4.79579054559674,1.09861228866811,1.09861228866811,2.70805020110221,1.09861228866811,0,0,0.599621122313828,0.265963548497138,0.693147180559945,2.07944154167984,2.66113328131446,0.693147180559945,0.661398482245365,0,229,0
1.6094379124341,0.693147180559945,0,4.21950770517611,1.6094379124341,1.94591014905531,4.21950770517611,0,1.6094379124341,1.09861228866811,0,0,0,0.459532329167914,0,0,0,0.693147180559945,0.693147180559945,0,4,0
1.94591014905531,1.38629436111989,0,2.39789527279837,3.80666248977032,2.77258872223978,0,2.39789527279837,1.79175946922805,0.693147180559945,0,0,0.479573080023791,0.318453731118535,1.38629436111989,1.94591014905531,4.62660546703442,2.07944154167984,1.09861228866811,1,615,0.00162337662337662
1.79175946922805,0.693147180559945,0.693147180559945,2.89037175789616,1.94591014905531,2.39789527279837,2.77258872223978,1.09861228866811,1.79175946922805,1.09861228866811,0,0,0,0.336472236621213,0,0,0.470003629245736,0.693147180559945,0.587786664902119,0,8,0
1.79175946922805,1.38629436111989,0,1.6094379124341,2.89037175789616,2.39789527279837,0,1.6094379124341,1.79175946922805,1.09861228866811,0,0,0.683096844706444,0.382992252483378,1.09861228866811,1.79175946922805,2.69462718077007,2.83321334405622,1.56861591791385,0,74,0
2.19722457733622,1.38629436111989,0,0.693147180559945,3.09104245335832,3.36729582998647,0.693147180559945,0,2.07944154167984,0.762140052113564,0,0,0.6190392083293,0.20294084399669,0,0,2.9109910450989,1.09861228866811,0.628608659422374,0,273,0
1.79175946922805,1.79175946922805,0,2.63905732961526,3.17805383034795,1.6094379124341,0.693147180559945,2.63905732961526,1.38629436111989,0.559615787935423,0.693147180559945,1.09861228866811,0.677521862625368,0.364643113587909,0.693147180559945,1.79175946922805,3.89995042419388,2.39789527279837,1.38629436111989,1,251,0.00396825396825397
0,0.693147180559945,0,1.94591014905531,0,0,1.79175946922805,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,188,0
2.70805020110221,0.693147180559945,0,2.77258872223978,3.61091791264422,3.68887945411394,1.38629436111989,2.56494935746154,2.70805020110221,0.602633173061219,0.559615787935423,0,0,0.179340928297608,0,0,3.16306104564096,1.09861228866811,0.728224707172641,0,343,0
0.693147180559945,0.693147180559945,0,0,1.09861228866811,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,8,0
2.39789527279837,0.693147180559945,0,2.56494935746154,4.0943445622221,0,2.07944154167984,1.79175946922805,2.07944154167984,0.266628663594374,0.559615787935423,0.693147180559945,0,0.364643113587909,0,0,4.08092154188996,0.693147180559945,0.53062825106217,0,596,0
1.6094379124341,1.79175946922805,0,1.79175946922805,2.56494935746154,0,0.693147180559945,1.6094379124341,1.09861228866811,0.492476484875572,0.693147180559945,0,0.687897824768538,0.438254930931155,0.693147180559945,0.693147180559945,3.73766961828337,0.693147180559945,0.405465108108164,0,179,0
1.6094379124341,1.38629436111989,0,3.09104245335832,3.29583686600433,0,0,3.09104245335832,1.38629436111989,0.287682072201781,0.693147180559945,0.693147180559945,0.667394684266226,0.336472236621213,1.09861228866811,1.79175946922805,3.41772668361337,1.09861228866811,0.693147180559945,0,123,0
2.19722457733622,0.693147180559945,0,1.09861228866811,2.56494935746154,0,1.09861228866811,0,2.19722457733622,0.421213465201304,0.606135803388497,0,0,0.459532329167914,0,0,3.27241659179623,1.6094379124341,1.05605267424931,0,217,0
1.38629436111989,1.38629436111989,0,1.94591014905531,2.07944154167984,1.38629436111989,0.693147180559945,1.79175946922805,1.38629436111989,1.09861228866811,0,0,0.669616683102132,0.441832752564753,1.09861228866811,1.09861228866811,2.59026716519583,0.693147180559945,0.510845623565993,0,40,0
1.79175946922805,1.6094379124341,0,2.99573227355399,3.13549421592915,1.6094379124341,0.693147180559945,2.99573227355399,1.79175946922805,0.405465108108164,0.693147180559945,0,0.677879708583003,0.336472236621213,1.09861228866811,1.6094379124341,3.80220813942094,2.63905732961526,1.38629436111989,0,225,0
1.94591014905531,0.693147180559945,0,1.6094379124341,2.89037175789616,0,1.38629436111989,0.693147180559945,1.94591014905531,0.53062825106217,0,0,0,0.543615446459949,0,0,3.38439026334577,2.07944154167984,1.04144211005307,0,183,0
1.09861228866811,1.79175946922805,0,1.79175946922805,1.94591014905531,0.693147180559945,0,1.79175946922805,1.09861228866811,1.09861228866811,0,0,0.684178510505113,0.559615787935423,1.09861228866811,2.07944154167984,1.94591014905531,0.693147180559945,0.405465108108164,0,14,0
