"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","churn","bugdensity"
3.55534806148941,1.09861228866811,0,2.70805020110221,4.31748811353631,0,0.693147180559945,2.70805020110221,3.09104245335832,0.514455391979613,0.693147180559945,1.09861228866811,0.165079749946405,0.14914315823519,0.693147180559945,1.38629436111989,4.43744742862225,1.09861228866811,0.722123288796462,0,2890,0
3.85014760171006,0.693147180559945,0,2.63905732961526,4.12713438504509,6.72623340235875,2.484906649788,1.09861228866811,3.85014760171006,0.643801306612432,0.693147180559945,0.693147180559945,0,0.199258065988975,0,0,2.50107950871275,2.56494935746154,0.975389484261361,0,579,0
1.6094379124341,0.693147180559945,0,0,1.6094379124341,1.94591014905531,0,0,1.6094379124341,1.09861228866811,0,0,0,0.559615787935423,0,0,0,0.693147180559945,0.693147180559945,0,4,0
1.6094379124341,0.693147180559945,0,0,1.6094379124341,1.94591014905531,0,0,1.6094379124341,1.09861228866811,0,0,0,0.405465108108164,0,0,0,0.693147180559945,0.693147180559945,0,4,0
3.73766961828337,1.09861228866811,0,2.484906649788,4.33073334028633,5.63835466933375,1.09861228866811,2.30258509299405,3.58351893845611,0.64392929312996,0.693147180559945,2.39789527279837,0.396881364296083,0.267443810165456,0.693147180559945,2.07944154167984,3.3814923107072,1.38629436111989,0.786227603575957,0,1225,0
2.89037175789616,0.693147180559945,0.693147180559945,0,3.63758615972639,4.91998092582813,0,0,2.83321334405622,1.09861228866811,0,0,0,0.269128664241426,0,0,2.70412092292295,0.693147180559945,0.663306338548924,0,254,0
1.09861228866811,0.693147180559945,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,0,0,0,0.559615787935423,0,0,0,0.693147180559945,0.693147180559945,0,2,0
1.09861228866811,0.693147180559945,0,0,1.09861228866811,0.693147180559945,0,0,1.09861228866811,1.09861228866811,0,0,0,0.559615787935423,0,0,0,0.693147180559945,0.693147180559945,0,2,0
1.6094379124341,0.693147180559945,0,1.09861228866811,1.6094379124341,1.94591014905531,0.693147180559945,0.693147180559945,1.6094379124341,1.09861228866811,0,0,0,0.559615787935423,0,0,0,0.693147180559945,0.693147180559945,0,4,0
1.38629436111989,0.693147180559945,0,0,1.79175946922805,0.693147180559945,0,0,1.09861228866811,0.405465108108164,0,0,0,0.405465108108164,0,0,1.4663370687165,0.693147180559945,0.287657072139276,1,14,0.0666666666666667
1.6094379124341,1.6094379124341,0,1.09861228866811,1.94591014905531,1.94591014905531,0.693147180559945,1.09861228866811,1.6094379124341,0.847297860244346,0,0,0.680724660573888,0.485507815781701,1.09861228866811,1.79175946922805,1.32175583998232,0.693147180559945,0.405465108108164,0,16,0
2.30258509299405,0.693147180559945,1.6094379124341,2.19722457733622,2.484906649788,3.04452243772342,1.94591014905531,1.09861228866811,0,0.601579987034455,0.693147180559945,1.38629436111989,0,0.417735201017052,0,0,2.07944154167984,0.693147180559945,0.635994649055637,0,77,0
1.38629436111989,0.693147180559945,0,3.36729582998647,1.38629436111989,1.38629436111989,3.3322045101752,0.693147180559945,1.38629436111989,0.916290731874155,0,0,0,0.510825623965991,0,0,0,0.693147180559945,0.693147180559945,0,17,0
0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,1,0
1.38629436111989,1.6094379124341,0,1.09861228866811,2.70805020110221,1.38629436111989,0.693147180559945,1.09861228866811,1.38629436111989,1.09861228866811,0,0,0.682675880861071,0.510825623965991,0,0,2.99573227355399,1.38629436111989,0.980841752933602,0,60,0
2.07944154167984,1.6094379124341,0,1.38629436111989,2.39789527279837,3.09104245335832,0,1.38629436111989,2.07944154167984,1.09861228866811,0,0,0.658461622666173,0.45198512347033,0.693147180559945,1.94591014905531,1.71765149699741,0.693147180559945,0.61901613121687,0,39,0
