"wmc","dit","noc","cbo","rfc","lcom","ca","ce","npm","lcom3","dam","moa","mfa","cam","ic","cbm","amc","max_cc","avg_cc","bug","churn","bugdensity"
1.79175946922805,1.38629436111989,0,2.07944154167984,2.39789527279837,0,0.693147180559945,2.07944154167984,1.6094379124341,0.22314355131421,0.693147180559945,0.693147180559945,0.652873281641183,0.307484699747961,0.693147180559945,1.09861228866811,2.12823170584927,0.693147180559945,0.470003629245736,0,43,0
1.6094379124341,0.693147180559945,0,1.38629436111989,1.79175946922805,1.6094379124341,0.693147180559945,1.09861228866811,1.38629436111989,0.510825623965991,0.693147180559945,0.693147180559945,0,0.405465108108164,0,0,1.38629436111989,0.693147180559945,0.405465108108164,0,17,0
3.04452243772342,1.6094379124341,0,3.29583686600433,4.56434819146784,4.97673374242057,1.09861228866811,3.29583686600433,2.63905732961526,0.610909082237259,0.693147180559945,0,0.546543706210175,0.180126166186563,1.6094379124341,1.79175946922805,3.05870707271538,1.38629436111989,0.693147180559945,0,433,0
1.38629436111989,1.09861228866811,0,2.19722457733622,3.13549421592915,1.38629436111989,1.09861228866811,1.94591014905531,1.09861228866811,1.09861228866811,0,0,0.559615787935423,0.510825623965991,0.693147180559945,1.38629436111989,4.00733318523247,2.77258872223978,1.84582142732659,1,165,0.00602409638554217
2.19722457733622,0.693147180559945,0,3.25809653802148,3.04452243772342,3.13549421592915,3.13549421592915,1.38629436111989,1.94591014905531,0.45198512347033,0.693147180559945,0,0,0.22314355131421,0,0,3.08534443224368,0.693147180559945,0.559615787935423,1,176,0.00564971751412429
1.38629436111989,0.693147180559945,0,1.94591014905531,1.38629436111989,1.38629436111989,1.79175946922805,1.09861228866811,1.38629436111989,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,3,0
0.693147180559945,0.693147180559945,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,9,0
1.94591014905531,0.693147180559945,0,2.30258509299405,2.89037175789616,2.77258872223978,1.09861228866811,2.07944154167984,1.94591014905531,1.09861228866811,0,0,0,0.287682072201781,0,0,2.03688192730452,1.6094379124341,0.847283574570876,1,46,0.0212765957446809
0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1,0
1.6094379124341,0.693147180559945,0,2.07944154167984,2.19722457733622,1.94591014905531,0,2.07944154167984,1.38629436111989,1.09861228866811,0,0,0,0.318453731118535,0,0,1.70474809223843,0.693147180559945,0.559615787935423,0,22,0
2.39789527279837,0.693147180559945,0,2.484906649788,3.04452243772342,3.8286413964891,0.693147180559945,2.39789527279837,2.30258509299405,1.09861228866811,0,0,0,0.139761942375159,0,0,1.64865862558738,0.693147180559945,0.641853886172395,1,52,0.0188679245283019
2.39789527279837,1.38629436111989,0,2.39789527279837,3.52636052461616,3.25809653802148,1.38629436111989,2.39789527279837,2.07944154167984,0.200670695280333,0.693147180559945,0.693147180559945,0.606135803388497,0.262364264467491,1.09861228866811,1.38629436111989,2.79728133483015,1.38629436111989,0.641853886172395,0,165,0
3.17805383034795,1.09861228866811,0,2.63905732961526,3.91202300542815,5.30826769740121,1.09861228866811,2.63905732961526,3.09104245335832,0.651377767588863,0.693147180559945,0,0.435318070963728,0.16277142306859,0.693147180559945,0.693147180559945,2.40968322831604,0.693147180559945,0.625724504242511,0,266,0
2.19722457733622,1.6094379124341,0,2.94443897916644,3.52636052461616,3.13549421592915,1.6094379124341,2.94443897916644,2.07944154167984,0.133531392749523,0.693147180559945,0,0.627189213018148,0.271933715483642,0,0,2.86220088092947,0.693147180559945,0.559615787935423,0,141,0
2.30258509299405,1.38629436111989,0,1.38629436111989,2.77258872223978,1.94591014905531,0,1.38629436111989,2.19722457733622,0.362905493689368,0.693147180559945,1.09861228866811,0.510825623965991,0.34830669450351,0.693147180559945,1.09861228866811,2.18480205735016,1.38629436111989,0.635994649055637,1,82,0.0120481927710843
1.38629436111989,0.693147180559945,1.09861228866811,2.19722457733622,2.83321334405622,1.38629436111989,1.09861228866811,1.94591014905531,1.09861228866811,1.09861228866811,0,0,0,0.427444014609548,0,0,3.46573590279973,1.38629436111989,0.980841752933602,0,96,0
2.39789527279837,1.6094379124341,0,1.94591014905531,3.3322045101752,1.79175946922805,0.693147180559945,1.79175946922805,2.19722457733622,0.423814246921815,0.693147180559945,1.09861228866811,0.56452980293393,0.22314355131421,1.09861228866811,1.09861228866811,2.79728133483015,1.38629436111989,0.741937344729377,1,168,0.00591715976331361
2.19722457733622,1.09861228866811,0,2.07944154167984,3.52636052461616,3.29583686600433,0,2.07944154167984,0.693147180559945,0.45198512347033,0.693147180559945,0,0.462623521874039,0.329753286372468,0.693147180559945,0.693147180559945,3.94642443214548,2.19722457733622,1.53147637096439,0,415,0
1.6094379124341,0.693147180559945,0,2.89037175789616,2.19722457733622,1.94591014905531,2.484906649788,1.94591014905531,1.6094379124341,1.09861228866811,0,0,0,0.371563556432483,0,0,2.58399755243223,1.79175946922805,1.09861228866811,0,53,0
1.09861228866811,0.693147180559945,0,1.38629436111989,1.79175946922805,0.693147180559945,1.38629436111989,1.09861228866811,1.09861228866811,1.09861228866811,0,0,0,0.510825623965991,0,0,2.14006616349627,1.09861228866811,0.693147180559945,0,17,0
2.70805020110221,0.693147180559945,0,1.94591014905531,2.94443897916644,4.12713438504509,1.09861228866811,1.79175946922805,2.70805020110221,0.604736223341943,0.693147180559945,1.79175946922805,0,0.260531083679408,0,0,1.69167601075002,0.693147180559945,0.656794351094147,0,81,0
2.83321334405622,0.693147180559945,0,2.19722457733622,3.61091791264422,4.14313472639153,1.09861228866811,1.94591014905531,2.484906649788,0.542324290825362,0.693147180559945,1.38629436111989,0,0.206336433269015,0,0,2.41479708360097,1.6094379124341,0.838329190404443,0,184,0
1.6094379124341,1.6094379124341,2.89037175789616,4.20469261939097,2.19722457733622,1.94591014905531,4.20469261939097,0,1.6094379124341,0.847297860244346,0.693147180559945,0,0.693147180559945,0.510825623965991,0,0,1.6094379124341,0,0,0,21,0
1.94591014905531,0.693147180559945,0,1.6094379124341,2.39789527279837,0.693147180559945,1.09861228866811,1.09861228866811,1.94591014905531,0.470003629245736,0.693147180559945,0.693147180559945,0,0.405465108108164,0,0,2.07944154167984,1.09861228866811,0.773205272730524,0,50,0
1.38629436111989,0.693147180559945,0,1.38629436111989,3.04452243772342,1.38629436111989,0.693147180559945,1.09861228866811,1.38629436111989,1.09861228866811,0,0,0,0.510825623965991,0,0,3.74557479771174,2.63905732961526,1.73460693772375,0,127,0
2.484906649788,1.09861228866811,0,2.484906649788,2.89037175789616,3.25809653802148,1.38629436111989,2.484906649788,2.19722457733622,0.569094532078646,0.693147180559945,0,0.559615787935423,0.22314355131421,0,0,1.85059996930813,0.693147180559945,0.546559495717102,1,73,0.0135135135135135
1.09861228866811,0.693147180559945,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,2,0
1.38629436111989,1.38629436111989,0,1.09861228866811,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.405465108108164,0.693147180559945,0,0.59783700065562,0.510825623965991,0,0,1.54044504101858,0.693147180559945,0.510845623565993,1,15,0.0625
1.38629436111989,1.09861228866811,0,1.94591014905531,1.6094379124341,1.38629436111989,1.09861228866811,1.6094379124341,1.38629436111989,1.09861228866811,0,0,0.510825623965991,0.441832752564753,0,0,1.20397280422594,0.693147180559945,0.510845623565993,1,10,0.0909090909090909
1.79175946922805,0.693147180559945,0,1.94591014905531,2.77258872223978,2.39789527279837,1.38629436111989,1.6094379124341,1.6094379124341,1.09861228866811,0,0,0,0.371563556432483,0,0,2.484906649788,1.09861228866811,0.955511445027436,0,60,0
3.52636052461616,0.693147180559945,0,2.89037175789616,3.52636052461616,6.2709884318583,2.484906649788,1.94591014905531,3.52636052461616,1.09861228866811,0,0,0,0.327291210398769,0,0,0,0.693147180559945,0.693147180559945,1,33,0.0294117647058824
1.38629436111989,0.693147180559945,0,1.79175946922805,1.38629436111989,1.38629436111989,1.09861228866811,1.6094379124341,1.38629436111989,1.09861228866811,0,0,0,0.575364145028562,0,0,0,0.693147180559945,0.693147180559945,0,3,0
2.07944154167984,0.693147180559945,0,3.49650756146648,4.12713438504509,0,1.38629436111989,3.49650756146648,1.38629436111989,0.49062291624439,0.693147180559945,1.09861228866811,0,0.34830669450351,0,0,3.34739467571943,0.693147180559945,0.539004834031298,0,204,0
2.19722457733622,1.09861228866811,0,2.63905732961526,3.52636052461616,0,0.693147180559945,2.56494935746154,1.38629436111989,0.381367556333982,0.693147180559945,1.09861228866811,0.53062825106217,0.315852949105977,0.693147180559945,0.693147180559945,3.59043938130068,1.09861228866811,0.628608659422374,1,294,0.00338983050847458
1.38629436111989,0.693147180559945,0,1.79175946922805,2.07944154167984,1.38629436111989,0,1.79175946922805,1.38629436111989,1.09861228866811,0,0,0,0.427444014609548,0,0,1.8458266904457,0.693147180559945,0.510845623565993,0,19,0
2.484906649788,1.38629436111989,0,2.70805020110221,4.15888308335967,2.07944154167984,0.693147180559945,2.70805020110221,1.79175946922805,0.300104592450338,0.693147180559945,0.693147180559945,0.53062825106217,0.22314355131421,0,0,3.62797070112356,2.484906649788,1.03609838327887,0,416,0
1.09861228866811,1.6094379124341,0,1.79175946922805,2.07944154167984,0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,1.09861228866811,0,0,0.671168273774503,0.510825623965991,0.693147180559945,0.693147180559945,2.484906649788,0.693147180559945,0.405465108108164,1,24,0.04
0.693147180559945,0.693147180559945,0,2.30258509299405,0.693147180559945,0,1.6094379124341,1.79175946922805,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,1,0
1.6094379124341,0.693147180559945,0,1.6094379124341,2.39789527279837,0,0.693147180559945,1.38629436111989,1.6094379124341,0,0.693147180559945,0,0,0.459532329167914,0,0,2.2512917986065,0.693147180559945,0.559615787935423,1,39,0.025
2.56494935746154,1.38629436111989,2.63905732961526,3.13549421592915,3.2188758248682,3.43398720448515,2.77258872223978,2.19722457733622,2.39789527279837,0.405465108108164,0.693147180559945,0.693147180559945,0.671168273774503,0.203912189230982,0.693147180559945,1.38629436111989,2.23359222147138,1.09861228866811,0.606117621586842,0,114,0
2.70805020110221,1.38629436111989,0,3.09104245335832,3.78418963391826,4.0943445622221,2.30258509299405,2.63905732961526,2.63905732961526,0.495321437214401,0.693147180559945,0.693147180559945,0.660711904927671,0.23233197773447,0.693147180559945,1.38629436111989,2.68395264932803,1.38629436111989,0.762160051846899,0,208,0
1.6094379124341,1.6094379124341,2.19722457733622,2.63905732961526,2.39789527279837,0,2.484906649788,1.09861228866811,1.38629436111989,0.606135803388497,0.693147180559945,0.693147180559945,0.639079959234114,0.485507815781701,0,0,2.22462355152433,0.693147180559945,0.405465108108164,1,39,0.025
1.38629436111989,1.6094379124341,0,2.19722457733622,2.77258872223978,1.38629436111989,0,2.19722457733622,0.693147180559945,1.09861228866811,0,0,0.667829372575655,0.510825623965991,1.09861228866811,1.09861228866811,2.79320800923844,0.693147180559945,0.510845623565993,0,49,0
0.693147180559945,0.693147180559945,0,2.07944154167984,0.693147180559945,0,2.07944154167984,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,1,0
1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989,2.39789527279837,0,0.693147180559945,1.09861228866811,0.693147180559945,0,0.693147180559945,0,0.6190392083293,0.559615787935423,0.693147180559945,0.693147180559945,3.04452243772342,1.09861228866811,0.693147180559945,0,44,0
1.94591014905531,0,0,3.09104245335832,4.00733318523247,2.30258509299405,1.09861228866811,2.99573227355399,1.38629436111989,0.336472236621213,0.693147180559945,0,0,0.376477571136873,0,0,3.93834031368058,1.6094379124341,0.980841752933602,0,309,0
0.693147180559945,0.693147180559945,0,1.09861228866811,1.38629436111989,0,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0,0,0.693147180559945,0.693147180559945,0,0,1.94591014905531,0,0,0,7,0
2.07944154167984,1.09861228866811,0,2.19722457733622,2.19722457733622,2.77258872223978,1.09861228866811,2.19722457733622,2.07944154167984,0.543615446459949,0.693147180559945,1.38629436111989,0.613104472803076,0.305381649445919,0.693147180559945,3.04452243772342,1.79175946922805,0.693147180559945,0.61901613121687,0,45,0
1.38629436111989,0.693147180559945,0,2.30258509299405,2.94443897916644,0,1.09861228866811,2.07944154167984,1.09861228866811,0.405465108108164,0.693147180559945,0,0,0.510825623965991,0,0,2.9789251554071,0.693147180559945,0.287657072139276,0,61,0
2.77258872223978,0.693147180559945,0.693147180559945,2.77258872223978,3.40119738166216,3.8286413964891,1.6094379124341,2.484906649788,2.56494935746154,0.53899650056602,0.693147180559945,1.79175946922805,0,0.300104592450338,0,0,2.3918162266915,1.38629436111989,0.78845736036427,0,171,0
0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,1,0
1.79175946922805,1.38629436111989,0,2.30258509299405,2.30258509299405,1.6094379124341,1.09861228866811,2.30258509299405,1.09861228866811,0.559615787935423,0.693147180559945,0.693147180559945,0.628608659422374,0.262364264467491,0,0,1.88706964903238,0.693147180559945,0.470003629245736,0,36,0
1.6094379124341,0.693147180559945,0,2.07944154167984,2.89037175789616,1.94591014905531,0.693147180559945,1.94591014905531,1.6094379124341,1.09861228866811,0,0,0,0.485507815781701,0,0,2.27726728500976,0.693147180559945,0.559615787935423,0,39,0
1.79175946922805,1.38629436111989,0,2.39789527279837,2.94443897916644,2.19722457733622,0,2.39789527279837,1.38629436111989,0.22314355131421,0.693147180559945,0.693147180559945,0.640503446844794,0.336472236621213,0.693147180559945,1.38629436111989,2.50143595173921,0.693147180559945,0.587786664902119,0,62,0
1.38629436111989,0.693147180559945,0,1.94591014905531,2.19722457733622,1.38629436111989,1.09861228866811,1.6094379124341,1.09861228866811,1.09861228866811,0,0,0,0.287682072201781,0,0,2.33537491578478,0.693147180559945,0.510845623565993,0,31,0
2.70805020110221,1.6094379124341,0,2.484906649788,3.63758615972639,4.30406509320417,1.38629436111989,2.30258509299405,2.63905732961526,0.491407538144183,0.693147180559945,0.693147180559945,0.65870669075216,0.228841572315211,0.693147180559945,2.83321334405622,2.80768004196484,1.94591014905531,0.916290731874155,0,236,0
3.3322045101752,1.09861228866811,1.94591014905531,3.29583686600433,4.12713438504509,4.66343909411207,2.56494935746154,2.70805020110221,3.13549421592915,0.510825623965991,0.693147180559945,0.693147180559945,0.429856561208227,0.107738638281321,0.693147180559945,1.38629436111989,2.2725076377873,1.6094379124341,0.729527324652696,1,265,0.0037593984962406
2.07944154167984,1.09861228866811,1.09861228866811,2.07944154167984,2.39789527279837,2.77258872223978,1.09861228866811,1.79175946922805,1.6094379124341,0.287682072201781,0.693147180559945,0,0.595983432208338,0.251314428503128,0,0,1.8152899666615,1.38629436111989,0.693147180559945,0,44,0
1.38629436111989,1.38629436111989,0,2.19722457733622,2.30258509299405,0,1.09861228866811,2.19722457733622,1.09861228866811,0.405465108108164,0.693147180559945,1.38629436111989,0.648695417852748,0.336472236621213,0,0,2.6149597782801,1.09861228866811,0.693147180559945,0,44,0
1.6094379124341,1.38629436111989,0,0.693147180559945,1.94591014905531,0,0,0.693147180559945,1.38629436111989,0,0.693147180559945,0,0.652873281641183,0.485507815781701,1.09861228866811,1.09861228866811,1.6094379124341,0.693147180559945,0.559615787935423,0,21,0
3.93182563272433,0.693147180559945,0,2.19722457733622,4.44265125649032,6.91968384984741,1.79175946922805,1.6094379124341,3.89182029811063,0.666622811640338,0.62570589955511,0,0,0.167630841383951,0,0,2.64333388638252,2.30258509299405,0.916290731874155,0,726,0
0.693147180559945,0.693147180559945,0,2.70805020110221,0.693147180559945,0,2.63905732961526,1.09861228866811,0.693147180559945,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,1,1,0.5
1.38629436111989,0.693147180559945,0,1.6094379124341,2.30258509299405,0.693147180559945,0.693147180559945,1.38629436111989,1.38629436111989,0,0.693147180559945,0,0,0.405465108108164,0,0,2.73002910760359,1.09861228866811,0.693147180559945,0,47,0
1.94591014905531,1.6094379124341,0,1.79175946922805,2.39789527279837,2.77258872223978,0.693147180559945,1.79175946922805,1.79175946922805,0.693147180559945,0.693147180559945,0,0.668249628870991,0.367724779817625,0,0,1.94591014905531,0.693147180559945,0.405465108108164,0,43,0
